Date,Open,High,Low,Close,Volume,Adj Close
8/18/2014,1958.35,1971.98,1958.35,1971.73,263.81,1971.73
8/19/2014,1972.72,1982.56,1972.72,1981.59,265.64,1981.59
8/20/2014,1980.45,1988.56,1977.68,1986.51,257.95,1986.51
8/21/2014,1986.81,1994.76,1986.81,1992.36,263.89,1992.36
8/22/2014,1992.59,1993.54,1984.76,1988.4,230.18,1988.4
8/25/2014,1991.73,2001.94,1991.73,1997.92,223.38,1997.92
8/26/2014,1998.58,2005.04,1998.58,2000.02,245.19,2000.02
8/27/2014,2000.54,2002.14,1996.19,2000.11,234.43,2000.11
8/28/2014,1997.42,1998.55,1990.52,1996.73,228.24,1996.73
8/29/2014,1998.44,2003.38,1994.65,2003.36,225.91,2003.36
9/2/2014,2004.06,2006.11,1994.84,2002.28,281.99,2002.28
9/3/2014,2003.56,2009.28,1998.14,2000.71,280.99,2000.71
9/4/2014,2001.67,2011.17,1992.54,1997.65,307.24,1997.65
9/5/2014,1998,2007.7,1990.09,2007.7,281.83,2007.7
9/8/2014,2007.17,2007.17,1995.59,2001.54,278.9,2001.54
9/9/2014,2000.72,2001.01,1984.6,1988.43,288.28,1988.43
9/10/2014,1988.41,1996.66,1982.98,1995.68,291.24,1995.68
9/11/2014,1992.84,1997.65,1985.93,1997.44,294.16,1997.44
9/12/2014,1996.73,1996.73,1980.26,1985.54,320.65,1985.54
9/15/2014,1986.04,1987.18,1978.47,1984.13,277.65,1984.13
9/16/2014,1981.93,2002.28,1979.06,1998.97,316.03,1998.97
9/17/2014,1999.3,2010.73,1993.29,2001.56,320.94,2001.56
9/18/2014,2003.06,2012.33,2003.06,2011.35,323.53,2011.35
9/19/2014,2012.73,2019.26,2006.58,2010.4,488.02,2010.4
9/22/2014,2009.07,2009.07,1991.01,1994.29,334.96,1994.29
9/23/2014,1992.78,1995.41,1982.77,1982.77,327.93,1982.77
9/24/2014,1983.33,1999.79,1978.63,1998.3,331.38,1998.3
9/25/2014,1997.31,1997.31,1965.98,1965.98,327.3,1965.98
9/26/2014,1966.21,1986.36,1966.21,1982.84,292.94,1982.84
9/29/2014,1978.95,1981.28,1964.04,1977.8,309.44,1977.8
9/30/2014,1978.2,1985.17,1968.95,1972.29,395.11,1972.29
10/1/2014,1971.43,1971.43,1941.71,1946.16,418.85,1946.16
10/2/2014,1945.82,1952.31,1926.03,1946.17,401.25,1946.17
10/3/2014,1948.11,1971.18,1948.11,1967.9,356.09,1967.9
10/6/2014,1970.01,1977.83,1958.43,1964.81,335.82,1964.81
10/7/2014,1962.35,1962.35,1934.86,1935.09,368.78,1935.09
10/8/2014,1935.55,1970.35,1925.25,1968.89,444.18,1968.89
10/9/2014,1967.68,1967.68,1927.56,1928.2,434.4,1928.2
10/10/2014,1925.63,1936.97,1906.05,1906.13,455.05,1906.13
10/13/2014,1905.65,1912.08,1874.14,1874.73,435.25,1874.73
10/14/2014,1877.1,1898.7,1871.79,1877.69,481.2,1877.69
10/15/2014,1874.18,1874.18,1820.66,1862.48,609.08,1862.48
10/16/2014,1855.94,1876.01,1835.02,1862.76,507.31,1862.76
10/17/2014,1864.91,1898.16,1864.91,1886.76,448.21,1886.76
10/20/2014,1885.61,1905.03,1882.3,1904.01,333.12,1904.01
10/21/2014,1909.38,1942.44,1909.38,1941.28,398.7,1941.28
10/22/2014,1941.29,1949.31,1926.82,1927.1,376.19,1927.1
10/23/2014,1931.02,1961.94,1931.02,1950.81,378.92,1950.81
10/24/2014,1951.58,1965.27,1946.27,1964.57,307.83,1964.57
10/27/2014,1962.96,1964.64,1951.36,1961.63,353.88,1961.63
10/28/2014,1964.14,1985.05,1964.14,1985.05,365.32,1985.05
10/29/2014,1983.29,1991.4,1969.04,1982.3,374.03,1982.3
10/30/2014,1979.48,1999.4,1974.75,1994.65,358.61,1994.65
10/31/2014,2001.19,2018.18,2001.19,2018.05,429.22,2018.05
11/3/2014,2018.2,2024.45,2013.68,2017.81,355.54,2017.81
11/4/2014,2015.81,2015.97,2001.01,2012.09,395.62,2012.09
11/5/2014,2015.29,2023.77,2014.42,2023.56,376.65,2023.56
11/6/2014,2023.32,2031.6,2015.85,2031.2,366.97,2031.2
11/7/2014,2032.35,2034.26,2025.06,2031.92,370.42,2031.92
11/10/2014,2032.01,2038.69,2030.17,2038.26,328.49,2038.26
11/11/2014,2038.19,2041.28,2035.28,2039.68,295.83,2039.68
11/12/2014,2037.75,2040.32,2031.94,2038.25,324.66,2038.25
11/13/2014,2039.2,2046.18,2030.43,2039.32,345.52,2039.32
11/14/2014,2039.73,2042.21,2035.19,2039.81,322.71,2039.81
11/17/2014,2038.29,2043.06,2034.45,2041.31,315.28,2041.31
11/18/2014,2041.47,2056.08,2041.47,2051.8,341.61,2051.8
11/19/2014,2051.15,2052.13,2040.36,2048.71,339.08,2048.71
11/20/2014,2045.86,2053.84,2040.48,2052.75,312.82,2052.75
11/21/2014,2057.45,2071.45,2056.75,2063.5,391.64,2063.5
11/24/2014,2065.07,2070.16,2065.07,2069.4,312.8,2069.4
11/25/2014,2070.14,2074.2,2064.75,2067.03,339.29,2067.03
11/26/2014,2067.36,2073.29,2066.62,2072.83,274.52,2072.83
11/28/2014,2074.78,2075.76,2065.06,2067.56,250.46,2067.56
12/1/2014,2065.78,2065.78,2049.57,2053.43,415.9,2053.43
12/2/2014,2053.77,2068.77,2053.77,2066.55,368.66,2066.55
12/3/2014,2067.44,2076.28,2066.64,2074.33,361.26,2074.33
12/4/2014,2073.63,2077.34,2062.34,2071.91,340.83,2071.91
12/5/2014,2072.78,2079.46,2070.81,2075.37,341.96,2075.37
12/8/2014,2074.84,2075.78,2054.27,2060.31,380.09,2060.31
12/9/2014,2056.55,2060.6,2034.17,2059.82,397.01,2059.82
12/10/2014,2058.86,2058.86,2024.26,2026.14,411.44,2026.14
12/11/2014,2027.92,2055.53,2027.92,2035.32,391.79,2035.32
12/12/2014,2030.35,2032.25,2002.32,2002.32,415.76,2002.32
12/15/2014,2005.03,2018.68,1982.26,1989.63,436.19,1989.63
12/16/2014,1986.7,2016.89,1972.56,1972.73,495.86,1972.73
12/17/2014,1973.77,2016.75,1973.77,2012.89,494.23,2012.89
12/18/2014,2018.97,2061.22,2018.97,2061.22,470.33,2061.22
12/19/2014,2061.04,2077.85,2061.03,2070.64,646.55,2070.64
12/22/2014,2069.28,2078.76,2069.28,2078.54,336.95,2078.54
12/23/2014,2081.47,2086.72,2079.77,2082.16,304.39,2082.16
12/24/2014,2083.25,2087.56,2081.86,2081.87,141.69,2081.87
12/26/2014,2084.3,2092.69,2084.3,2088.77,173.52,2088.77
12/29/2014,2087.62,2093.55,2085.75,2090.57,245.23,2090.57
12/30/2014,2088.48,2088.48,2079.53,2080.35,244.02,2080.35
12/31/2014,2082.11,2085.58,2057.93,2058.89,260.6,2058.89
1/2/2015,2058.89,2072.36,2046.04,2058.19,270.87,2058.19
1/5/2015,2054.43,2054.43,2017.33,2020.57,379.91,2020.57
1/6/2015,2022.15,2030.25,1992.43,2002.6,446.01,2002.6
1/7/2015,2005.55,2029.6,2005.55,2025.9,380.54,2025.9
1/8/2015,2030.6,2064.08,2030.6,2062.13,393.4,2062.13
1/9/2015,2063.44,2064.42,2038.32,2044.81,336.41,2044.81
1/12/2015,2046.13,2049.3,2022.57,2028.26,345.64,2028.26
1/13/2015,2031.57,2056.92,2008.25,2023.03,410.73,2023.03
1/14/2015,2018.4,2018.4,1988.43,2011.27,437.86,2011.27
1/15/2015,2013.75,2021.34,1991.46,1992.67,427.67,1992.67
1/16/2015,1992.25,2020.45,1988.11,2019.42,405.64,2019.42
1/20/2015,2020.76,2028.93,2004.48,2022.55,394.43,2022.55
1/21/2015,2020.18,2038.29,2012.04,2032.11,373,2032.11
1/22/2015,2034.3,2064.62,2026.38,2063.14,417.6,2063.14
1/23/2015,2062.97,2062.97,2050.54,2051.82,357.35,2051.82
1/26/2015,2050.41,2057.62,2040.96,2057.09,346.57,2057.09
1/27/2015,2047.85,2047.85,2019.91,2029.55,332.98,2029.55
1/28/2015,2032.33,2042.48,2001.48,2002.16,406.75,2002.16
1/29/2015,2002.44,2024.64,1989.18,2021.25,412.71,2021.25
1/30/2015,2019.34,2023.31,1993.38,1994.98,456.86,1994.98
2/2/2015,1996.67,2021.66,1980.9,2020.84,400.83,2020.84
2/3/2015,2022.7,2050.3,2022.7,2050.03,461.59,2050.03
2/4/2015,2048.86,2054.73,2036.71,2041.51,414.19,2041.51
2/5/2015,2043.44,2063.55,2043.44,2062.52,382.19,2062.52
2/6/2015,2062.28,2072.39,2049.96,2055.46,423.29,2055.46
2/9/2015,2053.46,2056.15,2041.88,2046.73,354.95,2046.73
2/10/2015,2049.37,2070.86,2048.62,2068.59,366.98,2068.59
2/11/2015,2068.55,2073.47,2057.98,2068.53,359.68,2068.53
2/12/2015,2069.97,2088.53,2069.97,2088.47,378.83,2088.47
2/13/2015,2088.78,2097.03,2086.69,2096.98,352.74,2096.98
2/17/2015,2096.46,2101.3,2089.8,2100.34,336.17,2100.34
2/18/2015,2099.15,2100.22,2092.14,2099.67,337,2099.67
2/19/2015,2099.25,2102.12,2090.79,2097.44,324.71,2097.44
2/20/2015,2097.64,2110.61,2085.43,2110.3,328.16,2110.3
2/23/2015,2109.83,2110.05,2103,2109.65,309.36,2109.65
2/24/2015,2109.1,2117.93,2105.87,2115.47,319.98,2115.47
2/25/2015,2115.3,2119.59,2109.88,2113.86,331.23,2113.86
2/26/2015,2113.9,2113.9,2103.76,2110.73,340.86,2110.73
2/27/2015,2110.87,2112.73,2103.75,2104.5,354.73,2104.5
3/2/2015,2105.22,2117.52,2104.5,2117.38,340.94,2117.38
3/3/2015,2115.76,2115.76,2098.26,2107.78,326.23,2107.78
3/4/2015,2107.71,2107.71,2094.48,2098.53,342.11,2098.53
3/5/2015,2098.54,2104.25,2095.21,2101.04,310.3,2101.04
3/6/2015,2100.9,2100.9,2067.27,2071.26,385.35,2071.26
3/9/2015,2072.25,2083.48,2072.2,2079.42,334.9,2079.42
3/10/2015,2076.13,2076.13,2044.16,2044.16,366.89,2044.16
3/11/2015,2044.68,2050.08,2039.68,2040.23,340.65,2040.23
3/12/2015,2041.09,2066.4,2041.09,2065.94,340.58,2065.94
3/13/2015,2064.56,2064.56,2041.17,2053.39,349.85,2053.39
3/16/2015,2055.35,2081.4,2055.35,2081.18,329.56,2081.18
3/17/2015,2080.59,2080.59,2065.08,2074.28,322.18,2074.28
3/18/2015,2072.84,2106.85,2061.22,2099.5,412.82,2099.5
3/19/2015,2098.68,2098.68,2085.56,2089.27,330.52,2089.27
3/20/2015,2090.32,2113.91,2090.32,2108.1,555.41,2108.1
3/23/2015,2107.98,2114.86,2104.41,2104.41,326.79,2104.41
3/24/2015,2103.93,2107.62,2091.5,2091.5,318.98,2091.5
3/25/2015,2093.1,2097.42,2061.05,2061.05,352.11,2061.05
3/26/2015,2059.93,2067.14,2045.5,2056.14,351.06,2056.14
3/27/2015,2055.78,2062.83,2052.95,2061.02,300.85,2061.02
3/30/2015,2064.11,2088.96,2064.11,2086.23,291.76,2086.23
3/31/2015,2084.05,2084.05,2067.04,2067.88,337.65,2067.88
4/1/2015,2067.62,2067.62,2048.37,2059.68,354.32,2059.68
4/2/2015,2060.03,2072.16,2057.32,2066.95,309.59,2066.95
4/6/2015,2064.87,2086.98,2056.52,2080.62,330.29,2080.62
4/7/2015,2080.79,2089.81,2076.1,2076.33,306.55,2076.33
4/8/2015,2076.93,2086.68,2073.3,2081.89,326.53,2081.89
4/9/2015,2081.29,2093.31,2074.29,2091.17,317.23,2091.17
4/10/2015,2091.51,2102.61,2091.51,2102.06,315.62,2102.06
4/13/2015,2102.03,2107.64,2092.33,2092.42,290.84,2092.42
4/14/2015,2092.28,2098.62,2083.23,2095.84,330.12,2095.84
4/15/2015,2097.82,2111.9,2097.82,2106.62,401.37,2106.62
4/16/2015,2105.95,2111.3,2100.02,2104.98,343.41,2104.98
4/17/2015,2102.58,2102.58,2072.37,2081.17,362.76,2081.17
4/20/2015,2084.11,2103.93,2084.11,2100.39,300.01,2100.39
4/21/2015,2102.82,2109.63,2094.37,2097.29,324.34,2097.29
4/22/2015,2098.27,2109.97,2091.05,2107.95,334.84,2107.95
4/23/2015,2107.2,2120.48,2103.18,2112.92,363.66,2112.92
4/24/2015,2112.8,2120.91,2112.8,2117.68,337.57,2117.68
4/27/2015,2119.29,2125.91,2107.04,2108.91,343.87,2108.91
4/28/2015,2108.35,2116.04,2094.88,2114.76,354.62,2114.76
4/29/2015,2112.48,2113.64,2097.4,2106.85,407.49,2106.85
4/30/2015,2105.52,2105.52,2077.59,2085.51,450.96,2085.51
5/1/2015,2087.37,2108.4,2087.37,2108.29,337.93,2108.29
5/4/2015,2110.22,2120.94,2110.22,2114.48,309.15,2114.48
5/5/2015,2112.62,2115.23,2088.45,2089.45,379.39,2089.45
5/6/2015,2091.26,2098.41,2067.92,2080.14,379.22,2080.14
5/7/2015,2079.95,2092.89,2074.98,2088,367.66,2088
5/8/2015,2092.12,2117.65,2092.12,2116.1,339.94,2116.1
5/11/2015,2115.56,2117.68,2104.58,2105.33,299.26,2105.33
5/12/2015,2102.87,2105.06,2085.57,2099.12,313.95,2099.12
5/13/2015,2099.62,2110.18,2096.04,2098.47,337.42,2098.47
5/14/2015,2100.42,2121.44,2100.42,2121.1,322.57,2121.1
5/15/2015,2122.07,2123.88,2116.81,2122.72,309.2,2122.72
5/18/2015,2121.3,2131.78,2120.01,2129.19,288.81,2129.19
5/19/2015,2129.44,2133.02,2124.5,2127.83,329.6,2127.83
5/20/2015,2127.79,2134.71,2122.59,2125.85,302.58,2125.85
5/21/2015,2125.55,2134.28,2122.94,2130.82,307.04,2130.82
5/22/2015,2130.36,2132.14,2126.06,2126.06,257.18,2126.06
5/26/2015,2125.34,2125.34,2099.17,2104.19,334.21,2104.19
5/27/2015,2105.12,2126.21,2105.12,2123.47,312.79,2123.47
5/28/2015,2122.27,2122.27,2112.86,2120.79,298.03,2120.79
5/29/2015,2120.65,2120.65,2104.88,2107.38,392.73,2107.38
6/1/2015,2108.63,2119.14,2102.54,2111.72,301.17,2111.72
6/2/2015,2110.4,2117.59,2099.13,2109.6,304.93,2109.6
6/3/2015,2110.63,2121.91,2109.61,2114.07,309.99,2114.07
6/4/2015,2112.35,2112.88,2093.22,2095.84,320,2095.84
6/5/2015,2095.09,2100.98,2085.66,2092.83,324.36,2092.83
6/8/2015,2092.34,2093.01,2079.11,2079.28,291.71,2079.28
6/9/2015,2079.07,2085.62,2072.13,2080.14,303.45,2080.14
6/10/2015,2081.12,2108.5,2081.12,2105.19,341.43,2105.19
6/11/2015,2106.23,2115.02,2106.23,2108.86,312.86,2108.86
6/12/2015,2107.42,2107.42,2091.33,2094.11,271.94,2094.11
6/15/2015,2091.34,2091.34,2072.48,2084.42,306.15,2084.42
6/16/2015,2084.26,2097.39,2082.1,2096.29,291.99,2096.29
6/17/2015,2097.39,2106.79,2088.86,2100.43,322.22,2100.43
6/18/2015,2101.58,2126.64,2101.58,2121.23,352.03,2121.23
6/19/2015,2121.06,2121.63,2109.44,2109.98,444.98,2109.98
6/22/2015,2112.5,2129.87,2112.5,2122.85,303,2122.85
6/23/2015,2123.15,2128.03,2119.88,2124.19,309.11,2124.19
6/24/2015,2123.64,2125.1,2108.58,2108.58,310.24,2108.58
6/25/2015,2109.95,2116.04,2101.78,2102.31,321.46,2102.31
6/26/2015,2102.62,2108.91,2095.37,2101.48,502.54,2101.48
6/29/2015,2098.62,2098.62,2056.63,2057.63,367.89,2057.63
6/30/2015,2061.18,2074.28,2056.32,2063.11,407.85,2063.11
7/1/2015,2067,2082.78,2067,2077.41,372.72,2077.41
7/2/2015,2078.03,2085.06,2071.02,2076.78,299.65,2076.78
7/6/2015,2073.94,2078.61,2058.39,2068.76,348.63,2068.76
7/7/2015,2069.52,2083.73,2044.02,2081.34,445.86,2081.34
7/8/2015,2077.65,2077.65,2044.66,2046.68,360.87,2046.68
7/9/2015,2049.72,2074.28,2049.72,2051.31,344.68,2051.31
7/10/2015,2052.73,2081.31,2052.73,2076.62,306.5,2076.62
7/13/2015,2080.03,2100.66,2080.03,2099.6,309.67,2099.6
7/14/2015,2099.71,2111.97,2098.17,2108.94,300.21,2108.94
7/15/2015,2109.01,2114.13,2102.48,2107.39,326.18,2107.39
7/16/2015,2110.55,2124.41,2110.55,2124.29,322.7,2124.29
7/17/2015,2126.8,2128.9,2119.87,2126.63,336.27,2126.63
7/20/2015,2126.85,2132.82,2123.65,2128.28,324.58,2128.28
7/21/2015,2127.55,2128.48,2115.39,2119.2,334.36,2119.2
7/22/2015,2118.2,2118.51,2110,2114.14,369.4,2114.14
7/23/2015,2114.15,2116.87,2098.62,2102.14,377.28,2102.14
7/24/2015,2102.23,2106.01,2077.09,2079.64,387,2079.64
7/27/2015,2078.18,2078.18,2063.52,2067.63,383.67,2067.63
7/28/2015,2070.75,2095.6,2069.09,2093.25,411.77,2093.25
7/29/2015,2094.69,2110.6,2094.08,2108.57,403.89,2108.57
7/30/2015,2106.78,2110.47,2094.96,2108.62,357.94,2108.62
7/31/2015,2111.6,2114.23,2102.07,2103.84,368.13,2103.84
8/3/2015,2104.48,2105.69,2087.31,2098.04,347.67,2098.04
8/4/2015,2097.67,2102.51,2088.6,2093.32,354.67,2093.32
8/5/2015,2095.27,2112.65,2095.27,2099.84,396.86,2099.84
8/6/2015,2100.75,2103.32,2075.53,2083.56,424.65,2083.56
8/7/2015,2082.61,2082.61,2067.9,2077.57,360.23,2077.57
8/10/2015,2080.97,2105.35,2080.97,2104.17,351.44,2104.17
8/11/2015,2102.65,2102.65,2076.48,2084.07,370.88,2084.07
8/12/2015,2081.1,2089.06,2052.09,2086.05,426.91,2086.05
8/13/2015,2086.18,2092.92,2078.26,2083.38,322.13,2083.38
8/14/2015,2083.14,2092.44,2080.61,2091.54,279.55,2091.54
8/17/2015,2089.69,2102.87,2079.3,2102.43,286.76,2102.43
8/18/2015,2101.98,2103.46,2094.13,2096.91,294.99,2096.91
8/19/2015,2095.68,2096.16,2070.53,2079.61,351.29,2079.61
8/20/2015,2076.61,2076.61,2035.72,2035.72,392.24,2035.72
8/21/2015,2034.07,2034.07,1970.89,1970.89,501.82,1970.89
8/24/2015,1965.15,1965.15,1867.01,1893.2,661.26,1893.2
8/25/2015,1898.07,1948.04,1867.07,1867.6,518.35,1867.6
8/26/2015,1872.75,1943.08,1872.75,1940.51,533.82,1940.51
8/27/2015,1942.77,1989.59,1942.77,1987.66,500.63,1987.66
8/28/2015,1986.06,1993.47,1975.18,1988.86,394.9,1988.86
8/31/2015,1986.72,1986.72,1965.97,1972.18,391.51,1972.18
9/1/2015,1970.08,1970.08,1903.06,1913.84,437.18,1913.84
9/2/2015,1916.52,1948.91,1916.52,1948.85,374.26,1948.85
9/3/2015,1950.79,1975.01,1944.71,1951.13,352.07,1951.13
9/4/2015,1947.76,1947.76,1911.2,1921.21,316.7,1921.21
9/8/2015,1927.3,1970.42,1927.3,1969.41,354.86,1969.41
9/9/2015,1971.44,1988.63,1937.88,1942.04,365.21,1942.04
9/10/2015,1941.58,1965.29,1937.18,1952.29,362.63,1952.29
9/11/2015,1951.44,1961.05,1939.18,1961.05,321.85,1961.05
9/14/2015,1963.06,1963.06,1948.27,1953.03,300.02,1953.03
9/15/2015,1955.09,1983.18,1954.3,1978.08,323.98,1978.08
9/16/2015,1978.02,1997.26,1977.93,1995.31,363.06,1995.31
9/17/2015,1995.32,2020.85,1986.72,1990.19,418.37,1990.19
9/18/2015,1989.66,1989.66,1953.44,1958.03,602.12,1958.03
9/21/2015,1960.83,1979.64,1955.8,1966.96,326.93,1966.96
9/22/2015,1961.39,1961.39,1929.21,1942.73,380.82,1942.73
9/23/2015,1943.23,1949.52,1932.56,1938.76,319.05,1938.76
9/24/2015,1934.81,1937.17,1908.92,1932.23,409.15,1932.23
9/25/2015,1935.93,1952.89,1921.5,1931.33,372.18,1931.33
9/28/2015,1929.18,1929.18,1879.2,1881.77,432.66,1881.77
9/29/2015,1881.9,1899.47,1871.91,1884.08,413.23,1884.08
9/30/2015,1887.14,1920.53,1887.14,1920.03,452.5,1920.03
10/1/2015,1919.65,1927.2,1900.69,1923.81,398.36,1923.81
10/2/2015,1921.77,1951.35,1893.69,1951.35,437.85,1951.35
10/5/2015,1954.32,1989.17,1954.32,1987.05,433.44,1987.05
10/6/2015,1986.63,1991.61,1971.98,1979.92,420.24,1979.92
10/7/2015,1982.33,1999.31,1976.43,1995.82,466.64,1995.82
10/8/2015,1994.01,2016.5,1987.53,2013.43,393.91,2013.43
10/9/2015,2013.72,2020.13,2007.6,2014.89,370.69,2014.89
10/12/2015,2015.65,2018.66,2010.55,2017.45,289.32,2017.45
10/13/2015,2015,2022.33,2001.78,2003.68,340.19,2003.68
10/14/2015,2003.66,2009.56,1990.72,1994.23,364.45,1994.23
10/15/2015,1996.46,2024.15,1996.46,2023.85,374.62,2023.85
10/16/2015,2024.36,2033.54,2020.45,2033.1,359.54,2033.1
10/19/2015,2031.72,2034.44,2022.31,2033.66,328.73,2033.66
10/20/2015,2033.13,2039.11,2026.6,2030.77,333.15,2030.77
10/21/2015,2033.46,2037.96,2017.21,2018.93,362.77,2018.93
10/22/2015,2021.88,2055.19,2021.88,2052.51,443.08,2052.51
10/23/2015,2058.18,2079.73,2058.18,2075.14,410.84,2075.14
10/26/2015,2075.08,2075.13,2066.53,2071.17,338.58,2071.17
10/27/2015,2068.75,2070.37,2058.84,2065.88,421.68,2065.88
10/28/2015,2066.47,2090.35,2063.11,2090.35,469.81,2090.35
10/29/2015,2088.35,2092.52,2082.62,2089.4,400.89,2089.4
10/30/2015,2090,2094.32,2079.34,2079.36,425.62,2079.36
11/2/2015,2080.76,2106.19,2080.76,2104.05,376,2104.05
11/3/2015,2102.62,2116.47,2097.51,2109.79,427.2,2109.79
11/4/2015,2110.6,2114.59,2096.97,2102.31,407.88,2102.31
11/5/2015,2101.67,2108.78,2090.4,2099.92,405.18,2099.92
11/6/2015,2098.6,2101.9,2083.73,2099.19,436.9,2099.19
11/9/2015,2096.56,2096.56,2068.23,2078.58,388.23,2078.58
11/10/2015,2077.18,2083.66,2069.9,2081.71,382.14,2081.71
11/11/2015,2083.4,2086.93,2074.85,2075,369.24,2075
11/12/2015,2072.29,2072.29,2045.66,2045.96,401.63,2045.96
11/13/2015,2044.64,2044.64,2022.02,2023.04,427.87,2023.04
11/16/2015,2022.07,2053.21,2019.39,2053.18,374.12,2053.18
11/17/2015,2053.66,2066.68,2045.9,2050.43,442.73,2050.43
11/18/2015,2051.98,2085.31,2051.98,2083.58,392.63,2083.58
11/19/2015,2083.69,2086.73,2078.76,2081.23,362.81,2081.23
11/20/2015,2082.82,2097.06,2082.82,2089.16,392.96,2089.16
11/23/2015,2089.4,2095.61,2081.38,2086.59,358.79,2086.59
11/24/2015,2084.41,2094.12,2070.29,2089.13,388.49,2089.13
11/25/2015,2089.3,2093,2086.3,2088.87,285.29,2088.87
11/27/2015,2088.82,2093.29,2084.12,2090.11,146.68,2090.11
11/30/2015,2090.94,2093.81,2080.4,2080.4,427.5,2080.4
12/1/2015,2082.92,2103.37,2082.92,2102.62,371.21,2102.62
12/2/2015,2101.7,2104.27,2077.11,2079.51,395.06,2079.51
12/3/2015,2080.7,2085,2042.34,2049.62,430.64,2049.62
12/4/2015,2051.23,2093.84,2051.23,2091.68,421.49,2091.68
12/7/2015,2090.41,2090.41,2066.78,2077.07,404.38,2077.07
12/8/2015,2073.38,2073.85,2052.32,2063.59,417.35,2063.59
12/9/2015,2061.16,2080.33,2036.53,2047.61,438.52,2047.61
12/10/2015,2047.93,2067.64,2045.67,2052.22,371.51,2052.22
12/11/2015,2047.27,2047.27,2008.8,2012.36,430.1,2012.36
12/14/2015,2013.36,2022.92,1993.26,2021.93,461.24,2021.93
12/15/2015,2025.55,2053.87,2025.55,2043.41,435.35,2043.41
12/16/2015,2046.5,2076.71,2042.43,2073.07,463.54,2073.07
12/17/2015,2073.76,2076.37,2041.66,2041.89,432.73,2041.89
12/18/2015,2040.81,2040.81,2005.32,2005.55,668.3,2005.55
12/21/2015,2010.27,2022.9,2005.93,2021.15,376.02,2021.15
12/22/2015,2023.15,2042.73,2020.48,2038.96,352.08,2038.96
12/23/2015,2042.19,2064.72,2042.19,2064.29,348.4,2064.29
12/24/2015,2063.52,2067.36,2058.72,2060.98,141.18,2060.98
12/28/2015,2057.77,2057.77,2044.19,2056.5,249.25,2056.5
12/29/2015,2060.54,2081.56,2060.54,2078.36,254.2,2078.36
12/30/2015,2077.34,2077.34,2061.96,2063.36,236.74,2063.36
12/31/2015,2060.59,2062.54,2043.61,2043.93,265.53,2043.93
1/4/2016,2038.19,2038.19,1989.68,2012.66,430.48,2012.66
1/5/2016,2013.78,2021.93,2004.17,2016.7,370.66,2016.7
1/6/2016,2011.7,2011.7,1979.05,1990.26,433.66,1990.26
1/7/2016,1985.31,1985.31,1938.82,1943.08,507.65,1943.08
1/8/2016,1945.96,1960.4,1918.45,1922.03,466.49,1922.03
1/11/2016,1926.11,1935.65,1901.09,1923.67,460.72,1923.67
1/12/2016,1927.82,1947.38,1914.34,1938.68,488.72,1938.68
1/13/2016,1940.33,1950.32,1886.41,1890.28,508.7,1890.28
1/14/2016,1891.68,1934.46,1878.93,1921.83,524.11,1921.83
1/15/2016,1916.68,1916.68,1857.82,1880.32,546.84,1880.32
1/19/2016,1888.66,1901.43,1864.59,1881.32,492.83,1881.32
1/20/2016,1876.18,1876.18,1812.29,1859.32,641.6,1859.32
1/21/2016,1861.45,1889.84,1848.97,1868.98,507.88,1868.98
1/22/2016,1877.4,1908.84,1877.4,1906.9,490.17,1906.9
1/25/2016,1906.28,1906.28,1875.96,1877.07,440.13,1877.07
1/26/2016,1878.79,1906.72,1878.79,1903.63,435.79,1903.63
1/27/2016,1902.52,1916.98,1872.69,1882.94,475.4,1882.94
1/28/2016,1885.21,1902.95,1873.65,1893.35,469.3,1893.35
1/29/2016,1894,1940.23,1894,1940.23,549.75,1940.23
2/1/2016,1936.93,1947.19,1920.3,1939.38,432.25,1939.38
2/2/2016,1935.26,1935.26,1897.29,1903.03,446.31,1903.03
2/3/2016,1907.06,1918.01,1872.22,1912.53,517.29,1912.53
2/4/2016,1911.67,1927.34,1900.52,1915.44,519.33,1915.44
2/5/2016,1913.06,1913.06,1872.65,1880.05,492.99,1880.05
2/8/2016,1873.25,1873.25,1828.45,1853.43,563.64,1853.43
2/9/2016,1848.45,1868.25,1834.93,1852.2,518.32,1852.2
2/10/2016,1857.09,1881.59,1850.31,1851.85,447.11,1851.85
2/11/2016,1847,1847,1810.09,1829.07,550.08,1829.07
2/12/2016,1833.4,1864.78,1833.4,1864.78,469.69,1864.78
2/16/2016,1871.43,1895.77,1871.43,1895.57,457.06,1895.57
2/17/2016,1898.8,1930.68,1898.8,1926.81,501.15,1926.81
2/18/2016,1927.56,1930,1915.08,1917.82,443.64,1917.82
2/19/2016,1916.73,1918.78,1902.17,1917.78,414.28,1917.78
2/22/2016,1924.43,1946.69,1924.43,1945.5,405.47,1945.5
2/23/2016,1942.38,1942.38,1919.43,1921.27,389.06,1921.27
2/24/2016,1917.56,1932.07,1891,1929.8,431.72,1929.8
2/25/2016,1931.86,1951.82,1925.41,1951.69,411.82,1951.69
2/26/2016,1954.94,1962.95,1945.78,1948.05,434.85,1948.05
2/29/2016,1947.13,1958.27,1931.81,1932.22,458.81,1932.22
3/1/2016,1937.08,1978.34,1937.08,1978.34,481.97,1978.34
3/2/2016,1976.59,1986.51,1968.8,1986.44,466.66,1986.44
3/3/2016,1985.59,1993.68,1977.36,1993.4,508.17,1993.4
